|Circuit # | Qubits| Depth |  CX  |  U3  | Ent. Ratio | X  | Y  | Z  | H  |  RX |  RY |  RZ | S  | T  | Total Gates |Diversity | CX/Qubit | Width/Depth | CX/U3  | 1Q Ratio| Best Simulator |
|   15659|   10  |   22  |  11  |  6   |    0.50    | 1  | 9  | 7  | 8  |  8  |  3  |  7  | 9  | 5  |      98     |    15    |   1.10   |     0.45    |  1.57  |   0.64  |  ibmq_mumbai   |
|   15660|   5   |   32  |  6   |  3   |    0.19    | 12 | 8  | 6  | 12 |  4  |  4  |  3  | 10 | 8  |      91     |    15    |   1.20   |     0.16    |  1.50  |   0.77  | ibmq_singapore |
|   15661|   4   |   35  |  8   |  5   |    0.23    | 4  | 6  | 7  | 5  |  16 |  10 |  4  | 4  | 4  |      89     |    15    |   2.00   |     0.11    |  1.33  |   0.73  | ibmq_peekskill |
|   15662|   9   |   18  |  4   |  8   |    0.22    | 8  | 5  | 6  | 3  |  2  |  6  |  6  | 9  | 3  |      82     |    15    |   0.44   |     0.50    |  0.44  |   0.68  |ibmq_sherbrooke |
|   15663|   11  |   36  |  15  |  11  |    0.42    | 14 | 21 | 22 | 24 |  13 |  17 |  18 | 13 | 8  |     219     |    15    |   1.36   |     0.31    |  1.25  |   0.74  |  ibmq_prague   |
|   15664|   5   |   32  |  4   |  9   |    0.12    | 6  | 4  | 10 | 9  |  5  |  4  |  6  | 10 | 9  |      99     |    15    |   0.80   |     0.16    |  0.40  |   0.73  |ibmq_sherbrooke |
|   15665|   6   |   24  |  8   |  4   |    0.33    | 6  | 8  | 3  | 5  |  6  |  5  |  7  | 3  | 7  |      81     |    15    |   1.33   |     0.25    |  1.60  |   0.67  |ibmq_sherbrooke |
|   15666|   7   |   32  |  8   |  7   |    0.25    | 16 | 11 | 9  | 7  |  9  |  11 |  8  | 6  | 12 |     132     |    15    |   1.14   |     0.22    |  1.00  |   0.73  |  ibmq_quebec   |
|   15667|   10  |   39  |  20  |  16  |    0.51    | 18 | 19 | 12 | 11 |  11 |  14 |  9  | 11 | 13 |     202     |    15    |   2.00   |     0.26    |  1.18  |   0.66  |ibmq_sherbrooke |
|   15668|   7   |   29  |  8   |  9   |    0.28    | 11 | 4  | 6  | 10 |  12 |  9  |  10 | 8  | 6  |     119     |    15    |   1.14   |     0.24    |  0.80  |   0.71  | ibmq_melbourne |
|   15669|   11  |   30  |  20  |  13  |    0.67    | 8  | 11 | 11 | 13 |  11 |  10 |  14 | 15 | 6  |     165     |    15    |   1.82   |     0.37    |  1.43  |   0.68  |ibmq_sherbrooke |
|   15670|   9   |   25  |  7   |  5   |    0.28    | 10 | 12 | 15 | 7  |  10 |  7  |  7  | 6  | 6  |     124     |    15    |   0.78   |     0.36    |  1.17  |   0.69  | ibmq_peekskill |
|   15671|   9   |   33  |  8   |  11  |    0.24    | 6  | 14 | 13 | 10 |  18 |  11 |  12 | 13 | 10 |     161     |    15    |   0.89   |     0.27    |  0.67  |   0.73  |ibmq_washington |
|   15672|   8   |   33  |  10  |  14  |    0.30    | 5  | 12 | 6  | 9  |  13 |  6  |  10 | 17 | 18 |     152     |    15    |   1.25   |     0.24    |  0.67  |   0.72  |  ibmq_prague   |
|   15673|   5   |   38  |  4   |  7   |    0.11    | 9  | 7  | 2  | 8  |  9  |  7  |  9  | 7  | 13 |     108     |    15    |   0.80   |     0.13    |  0.50  |   0.72  | ibmq_peekskill |
|   15674|   9   |   20  |  6   |  14  |    0.30    | 8  | 6  | 8  | 6  |  7  |  7  |  6  | 5  | 3  |      98     |    15    |   0.67   |     0.45    |  0.40  |   0.71  | ibmq_montreal  |
|   15675|   9   |   25  |  7   |  12  |    0.28    | 6  | 10 | 6  | 11 |  12 |  4  |  8  | 5  | 8  |     115     |    15    |   0.78   |     0.36    |  0.54  |   0.71  |  ibmq_quebec   |
|   15676|   11  |   13  |  5   |  4   |    0.38    | 2  | 4  | 5  | 3  |  3  |  3  |  6  | 5  | 3  |      65     |    15    |   0.45   |     0.85    |  1.00  |   0.58  |  ibmq_prague   |
|   15677|   5   |   31  |  5   |  4   |    0.16    | 13 | 9  | 9  | 8  |  4  |  6  |  3  | 6  | 4  |      90     |    15    |   1.00   |     0.16    |  1.00  |   0.73  |  ibmq_prague   |
|   15678|   8   |   17  |  8   |  6   |    0.47    | 2  | 6  | 5  | 5  |  5  |  5  |  8  | 4  | 4  |      79     |    15    |   1.00   |     0.47    |  1.14  |   0.63  |   ibmq_osaka   |
|   15679|   8   |   45  |  19  |  7   |    0.42    | 11 | 9  | 15 | 13 |  11 |  13 |  10 | 18 | 9  |     172     |    15    |   2.38   |     0.18    |  2.38  |   0.67  |  ibmq_prague   |
|   15680|   9   |   17  |  3   |  7   |    0.18    | 4  | 2  | 4  | 3  |  3  |  2  |  6  | 4  | 8  |      73     |    15    |   0.33   |     0.53    |  0.38  |   0.59  |ibmq_sherbrooke |
|   15681|   6   |   39  |  15  |  9   |    0.38    | 8  | 11 | 7  | 6  |  7  |  8  |  8  | 7  | 9  |     121     |    15    |   2.50   |     0.15    |  1.50  |   0.66  |  ibmq_prague   |
|   15682|   5   |   13  |  1   |  3   |    0.08    | 4  | 4  | 3  | 3  |  6  |  2  |  1  | 4  | 3  |      44     |    15    |   0.20   |     0.38    |  0.25  |   0.75  | ibmq_peekskill |
|   15683|   8   |   14  |  4   |  3   |    0.29    | 4  | 5  | 4  | 5  |  4  |  2  |  2  | 2  | 6  |      59     |    15    |   0.50   |     0.57    |  1.00  |   0.63  |  ibmq_sydney   |
|   15684|   8   |   44  |  16  |  14  |    0.36    | 10 | 19 | 5  | 16 |  15 |  12 |  17 | 17 | 12 |     191     |    15    |   2.00   |     0.18    |  1.07  |   0.72  |ibmq_sherbrooke |
|   15685|   11  |   32  |  6   |  11  |    0.19    | 14 | 12 | 12 | 16 |  15 |  7  |  9  | 13 | 12 |     171     |    15    |   0.55   |     0.34    |  0.50  |   0.71  | ibmq_manhattan |
|   15686|   8   |   44  |  18  |  16  |    0.41    | 16 | 14 | 11 | 14 |  14 |  12 |  10 | 9  | 17 |     184     |    15    |   2.25   |     0.18    |  1.06  |   0.72  |  ibmq_prague   |
|   15687|   10  |   13  |  8   |  5   |    0.62    | 4  | 4  | 4  | 2  |  2  |  2  |  6  | 4  | 6  |      65     |    15    |   0.80   |     0.77    |  1.33  |   0.60  |ibmq_sherbrooke |
|   15688|   8   |   27  |  6   |  3   |    0.22    | 8  | 7  | 11 | 5  |  10 |  12 |  7  | 10 | 5  |     110     |    15    |   0.75   |     0.30    |  1.50  |   0.71  |  ibmq_prague   |
|   15689|   11  |   43  |  20  |  17  |    0.47    | 27 | 14 | 21 | 21 |  19 |  17 |  21 | 21 | 18 |     266     |    15    |   1.82   |     0.26    |  1.11  |   0.74  | ibmq_marrakesh |
|   15690|   7   |   8   |  0   |  1   |    0.00    | 3  | 4  | 2  | 2  |  1  |  3  |  3  | 1  | 4  |      38     |    14    |   0.00   |     0.88    |  0.00  |   0.63  | ibmq_singapore |
|   15691|   7   |   42  |  16  |  14  |    0.38    | 9  | 10 | 13 | 13 |  7  |  5  |  4  | 14 | 10 |     142     |    15    |   2.29   |     0.17    |  1.07  |   0.70  | ibmq_marrakesh |
|   15692|   5   |   11  |  3   |  2   |    0.27    | 5  | 3  | 2  | 1  |  1  |  2  |  2  | 3  | 2  |      36     |    15    |   0.60   |     0.45    |  1.00  |   0.64  |ibmq_sherbrooke |
|   15693|   11  |   25  |  12  |  7   |    0.48    | 10 | 9  | 10 | 7  |  9  |  14 |  16 | 8  | 9  |     142     |    15    |   1.09   |     0.44    |  1.50  |   0.70  |  ibmq_quebec   |
|   15694|   4   |   25  |  1   |  7   |    0.04    | 7  | 4  | 5  | 5  |  8  |  2  |  5  | 5  | 5  |      68     |    15    |   0.25   |     0.16    |  0.12  |   0.78  |  ibmq_nairobi  |
|   15695|   7   |   27  |  5   |  8   |    0.19    | 9  | 4  | 9  | 11 |  7  |  4  |  3  | 3  | 3  |      92     |    15    |   0.71   |     0.26    |  0.56  |   0.66  |   ibmq_perth   |
|   15696|   8   |   37  |  9   |  8   |    0.24    | 11 | 11 | 14 | 7  |  3  |  8  |  10 | 17 | 13 |     145     |    15    |   1.12   |     0.22    |  1.00  |   0.70  | ibmq_marrakesh |
|   15697|   8   |   21  |  6   |  6   |    0.29    | 7  | 5  | 5  | 5  |  5  |  3  |  2  | 9  | 10 |      84     |    15    |   0.75   |     0.38    |  0.86  |   0.68  |ibmq_sherbrooke |
|   15698|   5   |   17  |  5   |  2   |    0.29    | 7  | 4  | 7  | 5  |  3  |  4  |  5  | 0  | 5  |      59     |    14    |   1.00   |     0.29    |  1.67  |   0.71  |   ibmq_perth   |
|   15699|   8   |   11  |  2   |  8   |    0.18    | 2  | 4  | 1  | 2  |  0  |  2  |  6  | 6  | 7  |      54     |    14    |   0.25   |     0.73    |  0.22  |   0.70  |ibmq_poughkeepsie|
|   15700|   9   |   13  |  2   |  0   |    0.15    | 4  | 9  | 4  | 2  |  3  |  4  |  2  | 3  | 3  |      58     |    14    |   0.22   |     0.69    |  2.00  |   0.59  |  ibmq_quebec   |
|   15701|   4   |   25  |  6   |  5   |    0.24    | 5  | 3  | 6  | 5  |  3  |  7  |  2  | 8  | 3  |      67     |    15    |   1.50   |     0.16    |  1.00  |   0.70  |ibmq_sherbrooke |
|   15702|   8   |   52  |  14  |  18  |    0.27    | 19 | 8  | 16 | 7  |  13 |  12 |  13 | 14 | 13 |     192     |    15    |   1.75   |     0.15    |  0.74  |   0.69  | ibmq_marrakesh |
|   15703|   9   |   16  |  4   |  9   |    0.25    | 6  | 7  | 10 | 6  |  7  |  4  |  3  | 5  | 7  |      93     |    15    |   0.44   |     0.56    |  0.40  |   0.69  |  ibmq_prague   |
|   15704|   7   |   16  |  4   |  6   |    0.25    | 1  | 6  | 5  | 5  |  5  |  5  |  4  | 1  | 5  |      64     |    15    |   0.57   |     0.44    |  0.57  |   0.67  |ibmq_sherbrooke |
|   15705|   6   |   20  |  8   |  5   |    0.40    | 3  | 4  | 6  | 6  |  2  |  6  |  4  | 6  | 4  |      70     |    15    |   1.33   |     0.30    |  1.33  |   0.66  |  ibmq_quebec   |
|   15706|   6   |   24  |  9   |  7   |    0.38    | 6  | 2  | 6  | 2  |  5  |  6  |  4  | 6  | 7  |      77     |    15    |   1.50   |     0.25    |  1.12  |   0.66  |  ibmq_prague   |
|   15707|   10  |   10  |  3   |  2   |    0.30    | 4  | 4  | 9  | 1  |  5  |  2  |  0  | 3  | 3  |      56     |    14    |   0.30   |     1.00    |  1.00  |   0.59  |  ibmq_quebec   |
|   15708|   7   |   8   |  0   |  1   |    0.00    | 3  | 2  | 2  | 3  |  2  |  4  |  4  | 1  | 2  |      36     |    14    |   0.00   |     0.88    |  0.00  |   0.67  | ibmq_marrakesh |
|   15709|   4   |   36  |  6   |  9   |    0.17    | 5  | 5  | 3  | 7  |  2  |  4  |  8  | 6  | 7  |      79     |    15    |   1.50   |     0.11    |  0.60  |   0.71  |ibmq_washington |
|   15710|   11  |   36  |  18  |  9   |    0.50    | 15 | 10 | 14 | 15 |  11 |  11 |  16 | 10 | 19 |     189     |    15    |   1.64   |     0.31    |  1.80  |   0.69  |  ibmq_prague   |
|   15711|   7   |   48  |  14  |  7   |    0.29    | 9  | 10 | 17 | 8  |  23 |  9  |  12 | 13 | 14 |     173     |    15    |   2.00   |     0.15    |  1.75  |   0.71  |  ibmq_quebec   |
|   15712|   8   |   52  |  14  |  15  |    0.27    | 18 | 11 | 10 | 17 |  12 |  18 |  14 | 13 | 10 |     201     |    15    |   1.75   |     0.15    |  0.88  |   0.69  |ibmq_sherbrooke |
|   15713|   8   |   15  |  4   |  4   |    0.27    | 4  | 4  | 2  | 4  |  3  |  2  |  4  | 4  | 3  |      57     |    15    |   0.50   |     0.53    |  0.80  |   0.60  |  ibmq_quebec   |
|   15714|   11  |   23  |  8   |  9   |    0.35    | 6  | 8  | 4  | 10 |  7  |  9  |  6  | 8  | 8  |     112     |    15    |   0.73   |     0.48    |  0.80  |   0.67  |  ibmq_prague   |
|   15715|   10  |   41  |  19  |  14  |    0.46    | 18 | 12 | 10 | 10 |  16 |  9  |  21 | 20 | 19 |     213     |    15    |   1.90   |     0.24    |  1.27  |   0.70  |  ibmq_prague   |
|   15716|   5   |   11  |  2   |  2   |    0.18    | 1  | 3  | 4  | 0  |  0  |  4  |  4  | 1  | 3  |      32     |    12    |   0.40   |     0.45    |  0.67  |   0.69  |  ibmq_sydney   |
|   15717|   9   |   34  |  12  |  14  |    0.35    | 8  | 8  | 7  | 12 |  9  |  15 |  12 | 13 | 7  |     145     |    15    |   1.33   |     0.26    |  0.80  |   0.72  |  ibmq_quebec   |
|   15718|   5   |   21  |  6   |  5   |    0.29    | 4  | 5  | 4  | 4  |  5  |  3  |  4  | 4  | 5  |      61     |    15    |   1.20   |     0.24    |  1.00  |   0.70  |  ibmq_toronto  |
|   15719|   8   |   41  |  15  |  8   |    0.37    | 9  | 12 | 12 | 5  |  10 |  5  |  10 | 17 | 11 |     151     |    15    |   1.88   |     0.20    |  1.67  |   0.66  |  ibmq_quebec   |
|   15720|   5   |   43  |  12  |  5   |    0.28    | 9  | 8  | 11 | 19 |  10 |  7  |  7  | 6  | 6  |     122     |    15    |   2.40   |     0.12    |  2.00  |   0.72  |ibmq_sherbrooke |
|   15721|   10  |   37  |  16  |  11  |    0.43    | 13 | 8  | 12 | 7  |  10 |  13 |  8  | 12 | 15 |     169     |    15    |   1.60   |     0.27    |  1.33  |   0.64  |  ibmq_prague   |
|   15722|   4   |   31  |  9   |  6   |    0.29    | 6  | 4  | 6  | 5  |  5  |  8  |  6  | 5  | 4  |      76     |    15    |   2.25   |     0.13    |  1.29  |   0.72  | ibmq_montreal  |
|   15723|   11  |   40  |  14  |  13  |    0.35    | 19 | 19 | 13 | 15 |  19 |  22 |  18 | 11 | 14 |     227     |    15    |   1.27   |     0.28    |  1.00  |   0.72  |  ibmq_quebec   |
|   15724|   9   |   30  |  18  |  10  |    0.60    | 11 | 7  | 16 | 10 |  11 |  7  |  12 | 12 | 9  |     149     |    15    |   2.00   |     0.30    |  1.64  |   0.70  |ibmq_sherbrooke |
|   15725|   11  |   39  |  15  |  19  |    0.38    | 19 | 12 | 20 | 21 |  15 |  19 |  14 | 26 | 12 |     230     |    15    |   1.36   |     0.28    |  0.75  |   0.77  |  ibmq_prague   |
|   15726|   10  |   16  |  9   |  4   |    0.56    | 5  | 2  | 2  | 5  |  5  |  5  |  6  | 3  | 4  |      72     |    15    |   0.90   |     0.62    |  1.80  |   0.57  | ibmq_marrakesh |
|   15727|   7   |   31  |  7   |  12  |    0.23    | 8  | 8  | 10 | 8  |  8  |  5  |  9  | 8  | 12 |     119     |    15    |   1.00   |     0.23    |  0.54  |   0.74  |  ibmq_quebec   |
|   15728|   8   |   21  |  6   |  5   |    0.29    | 4  | 6  | 4  | 8  |  4  |  4  |  5  | 5  | 9  |      83     |    15    |   0.75   |     0.38    |  1.00  |   0.65  |  ibmq_toronto  |
|   15729|   6   |   21  |  7   |  3   |    0.33    | 2  | 7  | 8  | 6  |  3  |  5  |  5  | 4  | 5  |      72     |    15    |   1.17   |     0.29    |  1.75  |   0.67  |  ibmq_quebec   |
|   15730|   11  |   40  |  15  |  8   |    0.38    | 10 | 10 | 20 | 11 |  6  |  13 |  15 | 17 | 14 |     183     |    15    |   1.36   |     0.28    |  1.67  |   0.68  |ibmq_sherbrooke |
|   15731|   7   |   33  |  13  |  8   |    0.39    | 7  | 8  | 6  | 4  |  9  |  6  |  4  | 6  | 12 |     101     |    15    |   1.86   |     0.21    |  1.44  |   0.69  | ibmq_peekskill |
|   15732|   7   |   22  |  6   |  7   |    0.27    | 2  | 7  | 7  | 7  |  4  |  4  |  6  | 9  | 6  |      83     |    15    |   0.86   |     0.32    |  0.75  |   0.71  |ibmq_sherbrooke |
|   15733|   5   |   30  |  8   |  4   |    0.27    | 7  | 7  | 5  | 6  |  6  |  7  |  8  | 4  | 5  |      84     |    15    |   1.60   |     0.17    |  1.60  |   0.70  | ibmq_rochester |
|   15734|   11  |   31  |  9   |  13  |    0.29    | 9  | 7  | 13 | 11 |  18 |  13 |  13 | 19 | 13 |     181     |    15    |   0.82   |     0.35    |  0.64  |   0.71  |ibmq_washington |
|   15735|   5   |   28  |  7   |  6   |    0.25    | 5  | 6  | 5  | 7  |  3  |  3  |  5  | 5  | 5  |      75     |    15    |   1.40   |     0.18    |  1.00  |   0.67  |ibmq_sherbrooke |
|   15736|   8   |   22  |  7   |  6   |    0.32    | 4  | 4  | 6  | 3  |  4  |  8  |  7  | 7  | 6  |      88     |    15    |   0.88   |     0.36    |  1.00  |   0.62  |ibmq_sherbrooke |
|   15737|   9   |   42  |  15  |  10  |    0.36    | 15 | 18 | 13 | 22 |  17 |  9  |  15 | 19 | 14 |     208     |    15    |   1.67   |     0.21    |  1.36  |   0.73  | ibmq_rochester |
|   15738|   11  |   18  |  9   |  7   |    0.50    | 5  | 5  | 7  | 7  |  12 |  8  |  9  | 8  | 1  |     105     |    15    |   0.82   |     0.61    |  1.12  |   0.66  |  ibmq_prague   |
|   15739|   9   |   37  |  17  |  17  |    0.46    | 15 | 12 | 12 | 18 |  15 |  13 |  12 | 4  | 9  |     179     |    15    |   1.89   |     0.24    |  0.94  |   0.71  |  ibmq_prague   |
|   15740|   11  |   27  |  5   |  6   |    0.19    | 10 | 8  | 8  | 11 |  14 |  5  |  12 | 10 | 15 |     141     |    15    |   0.45   |     0.41    |  0.71  |   0.70  |  ibmq_prague   |
|   15741|   10  |   33  |  9   |  18  |    0.27    | 12 | 18 | 12 | 13 |  8  |  20 |  15 | 23 | 19 |     210     |    15    |   0.90   |     0.30    |  0.47  |   0.75  | ibmq_marrakesh |
|   15742|   9   |   34  |  13  |  12  |    0.38    | 7  | 11 | 7  | 10 |  9  |  13 |  15 | 12 | 9  |     147     |    15    |   1.44   |     0.26    |  1.00  |   0.71  |  ibmq_prague   |
|   15743|   5   |   36  |  6   |  2   |    0.17    | 4  | 7  | 2  | 6  |  2  |  9  |  8  | 10 | 5  |      83     |    15    |   1.20   |     0.14    |  2.00  |   0.66  | ibmq_marrakesh |
|   15744|   8   |   56  |  15  |  7   |    0.27    | 15 | 16 | 12 | 18 |  8  |  9  |  18 | 18 | 12 |     193     |    15    |   1.88   |     0.14    |  1.88  |   0.69  | ibmq_marrakesh |
|   15745|   9   |   22  |  13  |  7   |    0.59    | 9  | 11 | 13 | 6  |  10 |  3  |  6  | 8  | 8  |     117     |    15    |   1.44   |     0.41    |  1.62  |   0.69  | ibmq_peekskill |
|   15746|   4   |   32  |  3   |  11  |    0.09    | 7  | 3  | 6  | 4  |  4  |  7  |  3  | 8  | 10 |      84     |    15    |   0.75   |     0.12    |  0.25  |   0.75  |  ibmq_quebec   |
|   15747|   8   |   18  |  3   |  5   |    0.17    | 3  | 3  | 4  | 7  |  7  |  5  |  3  | 7  | 4  |      73     |    15    |   0.38   |     0.44    |  0.50  |   0.66  | ibmq_peekskill |
|   15748|   6   |   33  |  9   |  8   |    0.27    | 6  | 10 | 7  | 2  |  8  |  6  |  11 | 11 | 4  |     109     |    15    |   1.50   |     0.18    |  1.00  |   0.67  |ibmq_poughkeepsie|
|   15749|   6   |   20  |  6   |  2   |    0.30    | 3  | 6  | 6  | 5  |  4  |  6  |  4  | 1  | 5  |      65     |    15    |   1.00   |     0.30    |  2.00  |   0.65  |ibmq_sherbrooke |
|   15750|   7   |   20  |  6   |  4   |    0.30    | 7  | 7  | 7  | 4  |  5  |  8  |  5  | 1  | 3  |      76     |    15    |   0.86   |     0.35    |  1.20  |   0.67  | ibmq_brooklyn  |
|   15751|   6   |   35  |  10  |  8   |    0.29    | 11 | 11 | 6  | 4  |  7  |  10 |  10 | 9  | 10 |     121     |    15    |   1.67   |     0.17    |  1.11  |   0.71  | ibmq_peekskill |
|   15752|   8   |   33  |  10  |  7   |    0.30    | 7  | 7  | 7  | 9  |  11 |  7  |  11 | 12 | 16 |     137     |    15    |   1.25   |     0.24    |  1.25  |   0.69  | ibmq_marrakesh |
|   15753|   6   |   12  |  2   |  1   |    0.17    | 0  | 4  | 3  | 4  |  2  |  5  |  5  | 3  | 4  |      46     |    14    |   0.33   |     0.50    |  1.00  |   0.67  | ibmq_brooklyn  |
|   15754|   11  |   45  |  22  |  17  |    0.49    | 24 | 18 | 17 | 19 |  16 |  18 |  28 | 15 | 18 |     266     |    15    |   2.00   |     0.24    |  1.22  |   0.71  | ibmq_marrakesh |
|   15755|   11  |   40  |  20  |  10  |    0.50    | 15 | 14 | 17 | 13 |  17 |  18 |  16 | 24 | 15 |     229     |    15    |   1.82   |     0.28    |  1.82  |   0.69  | ibmq_marrakesh |
|   15756|   8   |   28  |  9   |  9   |    0.32    | 9  | 7  | 6  | 6  |  6  |  2  |  11 | 8  | 8  |     110     |    15    |   1.12   |     0.29    |  0.90  |   0.65  |ibmq_sherbrooke |
|   15757|   4   |   12  |  2   |  2   |    0.17    | 1  | 3  | 1  | 4  |  1  |  2  |  2  | 4  | 3  |      33     |    15    |   0.50   |     0.33    |  0.67  |   0.70  | ibmq_singapore |
|   15758|   10  |   48  |  20  |  16  |    0.42    | 19 | 17 | 22 | 13 |  11 |  19 |  13 | 17 | 15 |     234     |    15    |   2.00   |     0.21    |  1.18  |   0.69  | ibmq_marrakesh |
|   15759|   10  |   27  |  9   |  11  |    0.33    | 15 | 9  | 5  | 5  |  11 |  8  |  9  | 7  | 10 |     129     |    15    |   0.90   |     0.37    |  0.75  |   0.70  |ibmq_sherbrooke |
|   15760|   6   |   40  |  13  |  4   |    0.33    | 7  | 8  | 13 | 13 |  9  |  4  |  6  | 9  | 11 |     124     |    15    |   2.17   |     0.15    |  2.60  |   0.68  |  ibmq_prague   |
|   15761|   5   |   37  |  7   |  2   |    0.19    | 7  | 7  | 6  | 12 |  9  |  12 |  12 | 14 | 11 |     117     |    15    |   1.40   |     0.14    |  2.33  |   0.79  | ibmq_montreal  |
|   15762|   4   |   26  |  6   |  6   |    0.23    | 6  | 4  | 2  | 7  |  6  |  6  |  6  | 4  | 3  |      68     |    15    |   1.50   |     0.15    |  0.86  |   0.74  | ibmq_peekskill |
|   15763|   6   |   28  |  6   |  4   |    0.21    | 6  | 4  | 5  | 2  |  6  |  7  |  4  | 6  | 11 |      82     |    15    |   1.00   |     0.21    |  1.20  |   0.67  |  ibmq_quebec   |
|   15764|   6   |   44  |  12  |  10  |    0.27    | 8  | 14 | 6  | 10 |  7  |  14 |  11 | 13 | 14 |     151     |    15    |   2.00   |     0.14    |  1.09  |   0.71  | ibmq_marrakesh |
|   15765|   4   |   31  |  7   |  1   |    0.23    | 7  | 3  | 5  | 6  |  8  |  5  |  6  | 4  | 8  |      76     |    15    |   1.75   |     0.13    |  3.50  |   0.70  | ibmq_marrakesh |
|   15766|   5   |   37  |  2   |  8   |    0.05    | 3  | 5  | 14 | 8  |  15 |  5  |  7  | 13 | 8  |     115     |    15    |   0.40   |     0.14    |  0.22  |   0.75  | ibmq_singapore |
|   15767|   11  |   32  |  15  |  11  |    0.47    | 9  | 14 | 17 | 16 |  13 |  13 |  16 | 11 | 17 |     190     |    15    |   1.36   |     0.34    |  1.25  |   0.72  | ibmq_manhattan |
|   15768|   10  |   11  |  2   |  3   |    0.18    | 4  | 2  | 6  | 3  |  6  |  4  |  4  | 1  | 5  |      59     |    15    |   0.20   |     0.91    |  0.50  |   0.64  | ibmq_peekskill |
